time,location,timestamp
1364381679,in[sudikoff],2013-03-27 10:54:39
1364381998,in[sudikoff],2013-03-27 10:59:58
1364382059,in[sudikoff],2013-03-27 11:00:59
1364382344,in[sudikoff],2013-03-27 11:05:44
1364382375,in[sudikoff],2013-03-27 11:06:15
1364382390,near[sudikoff; mclaughlin; ],2013-03-27 11:06:30
1364382406,near[sudikoff; mclaughlin; ],2013-03-27 11:06:46
1364382422,near[sudikoff; mclaughlin; burke; ],2013-03-27 11:07:02
1364382438,near[mclaughlin; sudikoff; baker-berry; ],2013-03-27 11:07:18
1364382454,near[baker-berry; websterhall; college-street; ],2013-03-27 11:07:34
1364382469,near[baker-berry; websterhall; college-street; ],2013-03-27 11:07:49
1364382485,near[baker-berry; websterhall; blunt_alumni_center; ],2013-03-27 11:08:05
1364382500,near[baker-berry; websterhall; blunt_alumni_center; ],2013-03-27 11:08:20
1364382516,near[baker-berry; blunt_alumni_center; sanborn; ],2013-03-27 11:08:36
1364382531,near[baker-berry; blunt_alumni_center; hopkins; ],2013-03-27 11:08:51
1364382547,near[hopkins; baker-berry; HanoverInn; ],2013-03-27 11:09:07
1364382562,in[hopkins],2013-03-27 11:09:22
1364382578,in[hopkins],2013-03-27 11:09:38
1364382593,in[HanoverInn],2013-03-27 11:09:53
1364382609,in[HanoverInn],2013-03-27 11:10:09
1364382624,near[north-main; HanoverInn; ],2013-03-27 11:10:24
1364382640,near[north-main; HanoverInn; ],2013-03-27 11:10:40
1364382655,in[north-main],2013-03-27 11:10:55
1364382671,in[north-main],2013-03-27 11:11:11
1364385640,in[north-main],2013-03-27 12:00:40
1364385655,in[north-main],2013-03-27 12:00:55
1364385671,in[north-main],2013-03-27 12:01:11
1364385687,in[north-main],2013-03-27 12:01:27
1364385702,in[north-main],2013-03-27 12:01:42
1364385718,in[north-main],2013-03-27 12:01:58
1364385733,near[north-main; HanoverInn; east-wheelock; ],2013-03-27 12:02:13
1364385754,near[HanoverInn; hopkins; east-wheelock; ],2013-03-27 12:02:34
1364385769,near[HanoverInn; hopkins; east-wheelock; ],2013-03-27 12:02:49
1364385785,near[HanoverInn; hopkins; east-wheelock; ],2013-03-27 12:03:05
1364385800,in[hopkins],2013-03-27 12:03:20
1364386477,in[east-wheelock],2013-03-27 12:14:37
1364386494,in[east-wheelock],2013-03-27 12:14:54
1364386509,in[east-wheelock],2013-03-27 12:15:09
1364386525,in[east-wheelock],2013-03-27 12:15:25
1364386540,near[east-wheelock; hopkins; HanoverInn; ],2013-03-27 12:15:40
1364386556,near[hopkins; HanoverInn; east-wheelock; ],2013-03-27 12:15:56
1364386571,near[east-wheelock; HanoverInn; hopkins; ],2013-03-27 12:16:11
1364386587,near[HanoverInn; hopkins; reed; ],2013-03-27 12:16:27
1364386602,near[HanoverInn; hopkins; carson-tech_services; ],2013-03-27 12:16:42
1364386618,near[wentworth; reed; websterhall; ],2013-03-27 12:16:58
1364386633,near[baker-berry; wentworth; reed; ],2013-03-27 12:17:13
1364386654,near[baker-berry; wentworth; steele; ],2013-03-27 12:17:34
1364386669,near[baker-berry; steele; mclaughlin; ],2013-03-27 12:17:49
1364386685,near[steele; mclaughlin; baker-berry; ],2013-03-27 12:18:05
1364386700,near[steele; mclaughlin; fairchild; ],2013-03-27 12:18:20
1364386716,near[dana-library; mclaughlin; lsb; ],2013-03-27 12:18:36
1364386731,in[dana-library],2013-03-27 12:18:51
1364386747,in[dana-library],2013-03-27 12:19:07
1364386761,in[dana-library],2013-03-27 12:19:21
1364386776,in[dana-library],2013-03-27 12:19:36
1364386791,in[dana-library],2013-03-27 12:19:51
1364386807,in[mclaughlin],2013-03-27 12:20:07
1364386822,in[mclaughlin],2013-03-27 12:20:22
1364386838,in[mclaughlin],2013-03-27 12:20:38
1364386853,in[mclaughlin],2013-03-27 12:20:53
1364386869,in[mclaughlin],2013-03-27 12:21:09
1364386884,in[mclaughlin],2013-03-27 12:21:24
1364386900,near[mclaughlin; ropeferry; college-street; ],2013-03-27 12:21:40
1364386915,near[mclaughlin; dana-library; ropeferry; ],2013-03-27 12:21:55
1364386931,near[dana-library; remsen; mclaughlin; ],2013-03-27 12:22:11
1364386954,in[dana-library],2013-03-27 12:22:34
1364386970,near[dana-library; remsen; lsb; ],2013-03-27 12:22:50
1364386985,near[dana-library; remsen; lsb; ],2013-03-27 12:23:05
1364387001,near[dana-library; lsb; remsen; ],2013-03-27 12:23:21
1364387016,near[dana-library; lsb; vail; ],2013-03-27 12:23:36
1364387032,in[dana-library],2013-03-27 12:23:52
1364387048,in[dana-library],2013-03-27 12:24:08
1364387063,in[dana-library],2013-03-27 12:24:23
1364387079,in[dana-library],2013-03-27 12:24:39
1364387095,in[dana-library],2013-03-27 12:24:55
1364387110,in[dana-library],2013-03-27 12:25:10
1364387126,in[dana-library],2013-03-27 12:25:26
1364387141,in[dana-library],2013-03-27 12:25:41
1364387157,in[dana-library],2013-03-27 12:25:57
1364387173,in[dana-library],2013-03-27 12:26:13
1364387188,in[dana-library],2013-03-27 12:26:28
1364387204,in[dana-library],2013-03-27 12:26:44
1364387219,in[dana-library],2013-03-27 12:26:59
1364387235,in[dana-library],2013-03-27 12:27:15
1364387254,in[dana-library],2013-03-27 12:27:34
1364387269,in[dana-library],2013-03-27 12:27:49
1364387285,in[dana-library],2013-03-27 12:28:05
1364387301,in[dana-library],2013-03-27 12:28:21
1364387316,in[dana-library],2013-03-27 12:28:36
1364387332,in[dana-library],2013-03-27 12:28:52
1364387347,in[dana-library],2013-03-27 12:29:07
1364387363,in[dana-library],2013-03-27 12:29:23
1364387378,in[dana-library],2013-03-27 12:29:38
1364387394,in[dana-library],2013-03-27 12:29:54
1364387409,in[dana-library],2013-03-27 12:30:09
1364387425,in[dana-library],2013-03-27 12:30:25
1364387440,in[dana-library],2013-03-27 12:30:40
1364387456,in[dana-library],2013-03-27 12:30:56
1364387472,in[dana-library],2013-03-27 12:31:12
1364387487,in[dana-library],2013-03-27 12:31:27
1364387503,in[dana-library],2013-03-27 12:31:43
1364387518,in[dana-library],2013-03-27 12:31:58
1364387534,in[dana-library],2013-03-27 12:32:14
1364387554,in[dana-library],2013-03-27 12:32:34
1364387569,in[dana-library],2013-03-27 12:32:49
1364387585,in[dana-library],2013-03-27 12:33:05
1364387600,in[dana-library],2013-03-27 12:33:20
1364387616,in[dana-library],2013-03-27 12:33:36
1364387632,in[dana-library],2013-03-27 12:33:52
1364387647,in[dana-library],2013-03-27 12:34:07
1364387663,in[dana-library],2013-03-27 12:34:23
1364387678,in[dana-library],2013-03-27 12:34:38
1364387694,in[dana-library],2013-03-27 12:34:54
1364387709,in[dana-library],2013-03-27 12:35:09
1364387725,in[dana-library],2013-03-27 12:35:25
1364387740,in[dana-library],2013-03-27 12:35:40
1364387756,in[dana-library],2013-03-27 12:35:56
1364387771,in[dana-library],2013-03-27 12:36:11
1364387787,in[dana-library],2013-03-27 12:36:27
1364387803,in[dana-library],2013-03-27 12:36:43
1364387818,in[dana-library],2013-03-27 12:36:58
1364387834,in[dana-library],2013-03-27 12:37:14
1364387854,in[dana-library],2013-03-27 12:37:34
1364387870,in[dana-library],2013-03-27 12:37:50
1364387885,in[dana-library],2013-03-27 12:38:05
1364387901,in[dana-library],2013-03-27 12:38:21
1364387916,in[dana-library],2013-03-27 12:38:36
1364387932,in[dana-library],2013-03-27 12:38:52
1364387947,in[dana-library],2013-03-27 12:39:07
1364387963,in[dana-library],2013-03-27 12:39:23
1364387978,in[dana-library],2013-03-27 12:39:38
1364387994,in[dana-library],2013-03-27 12:39:54
1364388009,in[dana-library],2013-03-27 12:40:09
1364388025,in[dana-library],2013-03-27 12:40:25
1364388040,in[dana-library],2013-03-27 12:40:40
1364388056,in[dana-library],2013-03-27 12:40:56
1364388071,in[dana-library],2013-03-27 12:41:11
1364388087,in[dana-library],2013-03-27 12:41:27
1364388102,in[dana-library],2013-03-27 12:41:42
1364388118,in[dana-library],2013-03-27 12:41:58
1364388133,in[dana-library],2013-03-27 12:42:13
1364388154,in[dana-library],2013-03-27 12:42:34
1364388169,in[dana-library],2013-03-27 12:42:49
1364388185,in[dana-library],2013-03-27 12:43:05
1364388200,in[dana-library],2013-03-27 12:43:20
1364388216,in[dana-library],2013-03-27 12:43:36
1364388232,in[dana-library],2013-03-27 12:43:52
1364388247,in[dana-library],2013-03-27 12:44:07
1364388263,in[dana-library],2013-03-27 12:44:23
1364388278,in[dana-library],2013-03-27 12:44:38
1364388294,in[dana-library],2013-03-27 12:44:54
1364388309,in[dana-library],2013-03-27 12:45:09
1364388325,in[dana-library],2013-03-27 12:45:25
1364388340,in[dana-library],2013-03-27 12:45:40
1364388356,in[dana-library],2013-03-27 12:45:56
1364388371,in[dana-library],2013-03-27 12:46:11
1364388387,in[dana-library],2013-03-27 12:46:27
1364388402,in[dana-library],2013-03-27 12:46:42
1364388418,in[dana-library],2013-03-27 12:46:58
1364388433,in[dana-library],2013-03-27 12:47:13
1364388454,in[dana-library],2013-03-27 12:47:34
1364388469,in[dana-library],2013-03-27 12:47:49
1364388485,in[dana-library],2013-03-27 12:48:05
1364388500,in[dana-library],2013-03-27 12:48:20
1364388516,in[dana-library],2013-03-27 12:48:36
1364388532,in[dana-library],2013-03-27 12:48:52
1364388547,in[dana-library],2013-03-27 12:49:07
1364388563,in[dana-library],2013-03-27 12:49:23
1364388578,in[dana-library],2013-03-27 12:49:38
1364388594,in[dana-library],2013-03-27 12:49:54
1364388609,in[dana-library],2013-03-27 12:50:09
1364388625,in[dana-library],2013-03-27 12:50:25
1364388641,in[dana-library],2013-03-27 12:50:41
1364388656,in[dana-library],2013-03-27 12:50:56
1364388672,in[dana-library],2013-03-27 12:51:12
1364388687,in[dana-library],2013-03-27 12:51:27
1364388703,in[dana-library],2013-03-27 12:51:43
1364388718,in[dana-library],2013-03-27 12:51:58
1364388734,in[dana-library],2013-03-27 12:52:14
1364388754,in[dana-library],2013-03-27 12:52:34
1364388769,in[dana-library],2013-03-27 12:52:49
1364388785,in[dana-library],2013-03-27 12:53:05
1364388800,in[dana-library],2013-03-27 12:53:20
1364388816,in[dana-library],2013-03-27 12:53:36
1364388831,in[dana-library],2013-03-27 12:53:51
1364388847,in[dana-library],2013-03-27 12:54:07
1364388863,in[dana-library],2013-03-27 12:54:23
1364388878,in[dana-library],2013-03-27 12:54:38
1364388894,in[dana-library],2013-03-27 12:54:54
1364388909,in[dana-library],2013-03-27 12:55:09
1364388925,in[dana-library],2013-03-27 12:55:25
1364388940,in[dana-library],2013-03-27 12:55:40
1364388956,in[dana-library],2013-03-27 12:55:56
1364388971,in[dana-library],2013-03-27 12:56:11
1364388987,in[dana-library],2013-03-27 12:56:27
1364389003,in[dana-library],2013-03-27 12:56:43
1364389018,in[dana-library],2013-03-27 12:56:58
1364389034,in[dana-library],2013-03-27 12:57:14
1364389054,in[dana-library],2013-03-27 12:57:34
1364389070,in[dana-library],2013-03-27 12:57:50
1364389085,in[dana-library],2013-03-27 12:58:05
1364389101,in[dana-library],2013-03-27 12:58:21
1364389116,in[dana-library],2013-03-27 12:58:36
1364389132,in[dana-library],2013-03-27 12:58:52
1364389147,in[dana-library],2013-03-27 12:59:07
1364389163,in[dana-library],2013-03-27 12:59:23
1364389178,in[dana-library],2013-03-27 12:59:38
1364389194,in[dana-library],2013-03-27 12:59:54
1364389208,in[dana-library],2013-03-27 13:00:08
1364389223,in[dana-library],2013-03-27 13:00:23
1364389239,in[dana-library],2013-03-27 13:00:39
1364389254,in[dana-library],2013-03-27 13:00:54
1364389270,in[dana-library],2013-03-27 13:01:10
1364389285,in[dana-library],2013-03-27 13:01:25
1364389301,in[dana-library],2013-03-27 13:01:41
1364389316,in[dana-library],2013-03-27 13:01:56
1364389332,in[dana-library],2013-03-27 13:02:12
1364389354,in[dana-library],2013-03-27 13:02:34
1364389369,in[dana-library],2013-03-27 13:02:49
1364389385,in[dana-library],2013-03-27 13:03:05
1364389401,in[dana-library],2013-03-27 13:03:21
1364389416,in[dana-library],2013-03-27 13:03:36
1364389432,in[dana-library],2013-03-27 13:03:52
1364389447,in[dana-library],2013-03-27 13:04:07
1364389463,in[dana-library],2013-03-27 13:04:23
1364389478,in[dana-library],2013-03-27 13:04:38
1364389494,in[dana-library],2013-03-27 13:04:54
1364389509,in[dana-library],2013-03-27 13:05:09
1364389525,in[dana-library],2013-03-27 13:05:25
1364389540,in[dana-library],2013-03-27 13:05:40
1364389556,in[dana-library],2013-03-27 13:05:56
1364389571,in[dana-library],2013-03-27 13:06:11
1364389587,in[dana-library],2013-03-27 13:06:27
1364389602,in[dana-library],2013-03-27 13:06:42
1364389618,in[dana-library],2013-03-27 13:06:58
1364389634,in[dana-library],2013-03-27 13:07:14
1364389654,in[dana-library],2013-03-27 13:07:34
1364389669,in[dana-library],2013-03-27 13:07:49
1364389685,in[dana-library],2013-03-27 13:08:05
1364389701,in[dana-library],2013-03-27 13:08:21
1364389716,in[dana-library],2013-03-27 13:08:36
1364389732,in[dana-library],2013-03-27 13:08:52
1364389747,in[dana-library],2013-03-27 13:09:07
1364389763,in[dana-library],2013-03-27 13:09:23
1364389778,in[dana-library],2013-03-27 13:09:38
1364389794,in[dana-library],2013-03-27 13:09:54
1364389809,in[dana-library],2013-03-27 13:10:09
1364389825,in[dana-library],2013-03-27 13:10:25
1364389840,in[dana-library],2013-03-27 13:10:40
1364389856,in[dana-library],2013-03-27 13:10:56
1364389871,in[dana-library],2013-03-27 13:11:11
1364389887,in[dana-library],2013-03-27 13:11:27
1364389902,in[dana-library],2013-03-27 13:11:42
1364389918,in[dana-library],2013-03-27 13:11:58
1364389933,in[dana-library],2013-03-27 13:12:13
1364389954,in[dana-library],2013-03-27 13:12:34
1364389969,in[dana-library],2013-03-27 13:12:49
1364389985,in[dana-library],2013-03-27 13:13:05
1364390001,in[dana-library],2013-03-27 13:13:21
1364390016,in[dana-library],2013-03-27 13:13:36
1364390032,in[dana-library],2013-03-27 13:13:52
1364390047,in[dana-library],2013-03-27 13:14:07
1364390063,in[dana-library],2013-03-27 13:14:23
1364390078,in[dana-library],2013-03-27 13:14:38
1364390094,in[dana-library],2013-03-27 13:14:54
1364390109,in[dana-library],2013-03-27 13:15:09
1364390125,in[dana-library],2013-03-27 13:15:25
1364390140,in[dana-library],2013-03-27 13:15:40
1364390156,in[dana-library],2013-03-27 13:15:56
1364390171,in[dana-library],2013-03-27 13:16:11
1364390187,in[dana-library],2013-03-27 13:16:27
1364390203,in[dana-library],2013-03-27 13:16:43
1364390218,in[dana-library],2013-03-27 13:16:58
1364390234,in[dana-library],2013-03-27 13:17:14
1364390254,in[dana-library],2013-03-27 13:17:34
1364390269,in[dana-library],2013-03-27 13:17:49
1364390285,in[dana-library],2013-03-27 13:18:05
1364390300,in[dana-library],2013-03-27 13:18:20
1364390316,in[dana-library],2013-03-27 13:18:36
1364390331,in[dana-library],2013-03-27 13:18:51
1364390347,in[dana-library],2013-03-27 13:19:07
1364390363,in[dana-library],2013-03-27 13:19:23
1364390378,in[dana-library],2013-03-27 13:19:38
1364390394,in[dana-library],2013-03-27 13:19:54
1364390409,in[dana-library],2013-03-27 13:20:09
1364390425,in[dana-library],2013-03-27 13:20:25
1364390440,in[dana-library],2013-03-27 13:20:40
1364390456,in[dana-library],2013-03-27 13:20:56
1364390471,in[dana-library],2013-03-27 13:21:11
1364390487,in[dana-library],2013-03-27 13:21:27
1364390502,in[dana-library],2013-03-27 13:21:42
1364390518,in[dana-library],2013-03-27 13:21:58
1364390533,in[dana-library],2013-03-27 13:22:13
1364390554,in[dana-library],2013-03-27 13:22:34
1364390569,in[dana-library],2013-03-27 13:22:49
1364390585,in[dana-library],2013-03-27 13:23:05
1364390600,in[dana-library],2013-03-27 13:23:20
1364390616,in[dana-library],2013-03-27 13:23:36
1364390632,in[dana-library],2013-03-27 13:23:52
1364390647,in[dana-library],2013-03-27 13:24:07
1364390663,in[dana-library],2013-03-27 13:24:23
1364390678,in[dana-library],2013-03-27 13:24:38
1364390694,in[dana-library],2013-03-27 13:24:54
1364390709,in[dana-library],2013-03-27 13:25:09
1364390725,in[dana-library],2013-03-27 13:25:25
1364390740,in[dana-library],2013-03-27 13:25:40
1364390756,in[dana-library],2013-03-27 13:25:56
1364390772,in[dana-library],2013-03-27 13:26:12
1364390787,in[dana-library],2013-03-27 13:26:27
1364390803,in[dana-library],2013-03-27 13:26:43
1364390818,in[dana-library],2013-03-27 13:26:58
1364390834,in[dana-library],2013-03-27 13:27:14
1364390854,in[dana-library],2013-03-27 13:27:34
1364390869,in[dana-library],2013-03-27 13:27:49
1364390885,in[dana-library],2013-03-27 13:28:05
1364390900,in[dana-library],2013-03-27 13:28:20
1364390916,in[dana-library],2013-03-27 13:28:36
1364390932,in[dana-library],2013-03-27 13:28:52
1364390947,in[dana-library],2013-03-27 13:29:07
1364390963,in[dana-library],2013-03-27 13:29:23
1364390978,in[dana-library],2013-03-27 13:29:38
1364390994,in[dana-library],2013-03-27 13:29:54
1364391009,in[dana-library],2013-03-27 13:30:09
1364391032,in[dana-library],2013-03-27 13:30:32
1364391047,in[dana-library],2013-03-27 13:30:47
1364391062,in[dana-library],2013-03-27 13:31:02
1364391078,in[dana-library],2013-03-27 13:31:18
1364391094,in[dana-library],2013-03-27 13:31:34
1364391109,in[dana-library],2013-03-27 13:31:49
1364391125,in[dana-library],2013-03-27 13:32:05
1364391138,in[dana-library],2013-03-27 13:32:18
1364391154,in[dana-library],2013-03-27 13:32:34
1364391169,in[dana-library],2013-03-27 13:32:49
1364391185,in[dana-library],2013-03-27 13:33:05
1364391200,in[dana-library],2013-03-27 13:33:20
1364391216,in[dana-library],2013-03-27 13:33:36
1364391232,in[dana-library],2013-03-27 13:33:52
1364391247,in[dana-library],2013-03-27 13:34:07
1364391263,in[dana-library],2013-03-27 13:34:23
1364391278,in[dana-library],2013-03-27 13:34:38
1364391294,in[dana-library],2013-03-27 13:34:54
1364391309,in[dana-library],2013-03-27 13:35:09
1364391325,in[dana-library],2013-03-27 13:35:25
1364391340,in[dana-library],2013-03-27 13:35:40
1364391356,in[dana-library],2013-03-27 13:35:56
1364391371,in[dana-library],2013-03-27 13:36:11
1364391387,in[dana-library],2013-03-27 13:36:27
1364391402,in[dana-library],2013-03-27 13:36:42
1364391418,in[dana-library],2013-03-27 13:36:58
1364391433,in[dana-library],2013-03-27 13:37:13
1364391454,in[dana-library],2013-03-27 13:37:34
1364391469,in[dana-library],2013-03-27 13:37:49
1364391485,in[dana-library],2013-03-27 13:38:05
1364391500,in[dana-library],2013-03-27 13:38:20
1364391516,in[dana-library],2013-03-27 13:38:36
1364391532,in[dana-library],2013-03-27 13:38:52
1364391547,in[dana-library],2013-03-27 13:39:07
1364391563,in[dana-library],2013-03-27 13:39:23
1364391578,in[dana-library],2013-03-27 13:39:38
1364391594,in[dana-library],2013-03-27 13:39:54
1364391609,in[dana-library],2013-03-27 13:40:09
1364391625,in[dana-library],2013-03-27 13:40:25
1364391640,in[dana-library],2013-03-27 13:40:40
1364391656,in[dana-library],2013-03-27 13:40:56
1364391671,in[dana-library],2013-03-27 13:41:11
1364391687,in[dana-library],2013-03-27 13:41:27
1364391702,in[dana-library],2013-03-27 13:41:42
1364391718,in[dana-library],2013-03-27 13:41:58
1364391733,in[dana-library],2013-03-27 13:42:13
1364391754,in[dana-library],2013-03-27 13:42:34
1364391769,in[dana-library],2013-03-27 13:42:49
1364391785,in[dana-library],2013-03-27 13:43:05
1364391801,in[dana-library],2013-03-27 13:43:21
1364391816,in[dana-library],2013-03-27 13:43:36
1364391832,in[dana-library],2013-03-27 13:43:52
1364391847,in[dana-library],2013-03-27 13:44:07
1364391863,in[dana-library],2013-03-27 13:44:23
1364391878,in[dana-library],2013-03-27 13:44:38
1364391894,in[dana-library],2013-03-27 13:44:54
1364391909,in[dana-library],2013-03-27 13:45:09
1364391925,in[dana-library],2013-03-27 13:45:25
1364391940,in[dana-library],2013-03-27 13:45:40
1364391956,in[dana-library],2013-03-27 13:45:56
1364391971,in[dana-library],2013-03-27 13:46:11
1364391987,in[dana-library],2013-03-27 13:46:27
1364392002,in[dana-library],2013-03-27 13:46:42
1364392018,in[dana-library],2013-03-27 13:46:58
1364392034,in[dana-library],2013-03-27 13:47:14
1364392054,in[dana-library],2013-03-27 13:47:34
1364392069,in[dana-library],2013-03-27 13:47:49
1364392085,in[dana-library],2013-03-27 13:48:05
1364392100,in[dana-library],2013-03-27 13:48:20
1364392116,in[dana-library],2013-03-27 13:48:36
1364392131,in[dana-library],2013-03-27 13:48:51
1364392147,in[dana-library],2013-03-27 13:49:07
1364392163,in[dana-library],2013-03-27 13:49:23
1364392178,in[dana-library],2013-03-27 13:49:38
1364392194,in[dana-library],2013-03-27 13:49:54
1364392209,in[dana-library],2013-03-27 13:50:09
1364392225,in[dana-library],2013-03-27 13:50:25
1364392240,in[dana-library],2013-03-27 13:50:40
1364392256,in[dana-library],2013-03-27 13:50:56
1364392271,in[dana-library],2013-03-27 13:51:11
1364392287,in[dana-library],2013-03-27 13:51:27
1364392303,in[dana-library],2013-03-27 13:51:43
1364392318,in[dana-library],2013-03-27 13:51:58
1364392334,in[dana-library],2013-03-27 13:52:14
1364392354,in[dana-library],2013-03-27 13:52:34
1364392369,in[dana-library],2013-03-27 13:52:49
1364392385,in[dana-library],2013-03-27 13:53:05
1364392400,in[dana-library],2013-03-27 13:53:20
1364392416,in[dana-library],2013-03-27 13:53:36
1364392432,in[dana-library],2013-03-27 13:53:52
1364392447,in[dana-library],2013-03-27 13:54:07
1364392463,in[dana-library],2013-03-27 13:54:23
1364392478,in[dana-library],2013-03-27 13:54:38
1364392494,in[dana-library],2013-03-27 13:54:54
1364392509,in[dana-library],2013-03-27 13:55:09
1364392525,in[dana-library],2013-03-27 13:55:25
1364392540,in[dana-library],2013-03-27 13:55:40
1364392556,in[dana-library],2013-03-27 13:55:56
1364392571,in[dana-library],2013-03-27 13:56:11
1364392587,in[dana-library],2013-03-27 13:56:27
1364392602,in[dana-library],2013-03-27 13:56:42
1364392618,in[dana-library],2013-03-27 13:56:58
1364392633,in[dana-library],2013-03-27 13:57:13
1364392654,in[dana-library],2013-03-27 13:57:34
1364392669,in[dana-library],2013-03-27 13:57:49
1364392685,in[dana-library],2013-03-27 13:58:05
1364392700,in[dana-library],2013-03-27 13:58:20
1364392716,in[dana-library],2013-03-27 13:58:36
1364392731,in[dana-library],2013-03-27 13:58:51
1364392747,in[dana-library],2013-03-27 13:59:07
1364392762,in[dana-library],2013-03-27 13:59:22
1364392778,in[dana-library],2013-03-27 13:59:38
1364392794,in[dana-library],2013-03-27 13:59:54
1364392809,in[dana-library],2013-03-27 14:00:09
1364392825,in[dana-library],2013-03-27 14:00:25
1364392840,in[dana-library],2013-03-27 14:00:40
1364392856,in[dana-library],2013-03-27 14:00:56
1364392871,in[dana-library],2013-03-27 14:01:11
1364392887,in[dana-library],2013-03-27 14:01:27
1364392902,in[dana-library],2013-03-27 14:01:42
1364392918,in[dana-library],2013-03-27 14:01:58
1364392933,in[dana-library],2013-03-27 14:02:13
1364392954,in[dana-library],2013-03-27 14:02:34
1364392969,in[dana-library],2013-03-27 14:02:49
1364392985,in[dana-library],2013-03-27 14:03:05
1364393000,in[dana-library],2013-03-27 14:03:20
1364393016,in[dana-library],2013-03-27 14:03:36
1364393031,in[dana-library],2013-03-27 14:03:51
1364393047,in[dana-library],2013-03-27 14:04:07
1364393062,in[dana-library],2013-03-27 14:04:22
1364393078,in[dana-library],2013-03-27 14:04:38
1364393093,in[dana-library],2013-03-27 14:04:53
1364393109,in[dana-library],2013-03-27 14:05:09
1364393124,in[dana-library],2013-03-27 14:05:24
1364393140,in[dana-library],2013-03-27 14:05:40
1364393156,in[dana-library],2013-03-27 14:05:56
1364393171,in[dana-library],2013-03-27 14:06:11
1364393187,in[dana-library],2013-03-27 14:06:27
1364393202,in[dana-library],2013-03-27 14:06:42
1364393218,in[dana-library],2013-03-27 14:06:58
1364393233,in[dana-library],2013-03-27 14:07:13
1364393254,in[dana-library],2013-03-27 14:07:34
1364393269,in[dana-library],2013-03-27 14:07:49
